id,topografi,pekerjaan_utama,prop_pln,bhn_bakar_masak,pemukiman_kumuh,pemukiman_bantaran,jml_paud_tk,jml_sd_sederajat,jml_smp_sederajat,jml_sma_sederajat,jml_akademi_pt,jml_rs_rsb,jml_puskesmas_pustu,jml_poli_dokter,jml_bersalin_bidan,jml_poskesdes_polindes,jml_dr_drg,jml_bank,status
PDS-2325,1,1,1.0,2,2,2,12,5,1,0,0,0,1,0,4,0,1,0,DESA
PDS-11168,3,4,1.0,2,2,2,6,1,1,2,0,0,1,2,1,0,2,1,KELURAHAN
PDS-8646,3,1,1.0,2,2,0,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-13020,3,1,1.0,2,2,2,4,4,0,0,0,0,0,1,2,1,4,0,DESA
PDS-18095,3,1,1.0,2,2,1,4,2,1,0,0,0,1,0,2,0,0,0,DESA
PDS-5442,3,1,1.0,2,2,2,0,2,0,0,0,0,0,0,1,0,0,0,DESA
PDS-21101,3,4,1.0,2,2,2,13,4,0,1,1,0,0,9,7,0,7,0,KELURAHAN
PDS-11305,3,1,1.0,2,1,2,2,2,1,1,0,0,1,2,1,1,1,1,DESA
PDS-15562,3,1,1.0,2,2,2,3,3,0,1,0,0,0,0,1,1,0,0,DESA
PDS-7183,1,1,1.0,5,2,2,2,3,1,0,0,0,1,1,2,0,0,0,DESA
PDS-14478,3,1,1.0,2,2,0,6,2,0,0,0,0,0,1,1,1,0,0,DESA
PDS-5342,3,6,1.0,2,1,1,32,15,9,6,4,3,1,23,6,0,16,6,KELURAHAN
PDS-3731,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,2,0,0,DESA
PDS-9809,3,1,1.0,5,2,2,2,4,0,0,0,0,0,0,0,0,0,0,DESA
PDS-14991,3,1,1.0,2,2,2,8,4,1,1,0,0,1,0,1,0,0,0,DESA
PDS-18924,3,1,1.0,2,2,0,6,3,0,0,0,0,0,0,1,2,0,0,DESA
PDS-0023,3,1,1.0,2,2,2,4,4,1,0,0,0,0,1,1,1,1,0,DESA
PDS-13900,3,1,1.0,5,2,2,2,3,0,0,0,0,0,0,0,1,0,0,DESA
PDS-16012,1,1,1.0,5,2,1,6,3,1,0,0,0,1,0,1,1,0,0,DESA
PDS-22949,3,4,1.0,3,2,2,0,2,2,0,0,0,1,1,1,1,9,1,DESA
PDS-8886,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,2,0,0,DESA
PDS-16374,3,4,1.0,2,2,2,4,1,1,0,0,1,1,0,2,0,1,1,KELURAHAN
PDS-4503,3,1,1.0,3,2,2,8,4,1,1,0,0,1,0,1,0,0,0,DESA
PDS-3981,3,1,1.0,2,2,2,4,4,0,1,0,0,0,0,1,1,0,0,DESA
PDS-12631,1,1,1.0,5,2,2,2,4,1,0,0,0,0,1,1,1,1,0,DESA
PDS-10775,1,1,1.0,2,2,2,2,3,0,0,0,0,0,0,2,1,0,0,DESA
PDS-2164,3,1,1.0,2,2,2,4,4,1,0,0,0,0,0,1,0,0,0,DESA
PDS-23443,3,1,1.0,2,2,2,4,3,2,1,0,0,1,2,1,2,4,0,DESA
PDS-2897,3,1,1.0,2,2,0,10,5,2,2,0,0,0,6,5,0,2,1,DESA
PDS-6628,3,7,1.0,2,2,0,6,2,0,0,0,0,0,0,2,1,1,1,DESA
PDS-11025,3,1,0.997433017808439,2,2,2,14,6,0,0,0,0,0,1,1,0,0,1,DESA
PDS-16223,3,1,1.0,2,2,2,4,15,4,3,0,0,0,0,2,2,0,0,DESA
PDS-21149,1,1,1.0,2,2,2,4,2,1,0,0,0,1,0,2,0,0,0,DESA
PDS-24494,3,1,1.0,2,1,2,2,2,1,0,0,0,0,0,2,1,0,0,DESA
PDS-18938,3,4,1.0,2,1,1,12,6,3,5,0,0,1,4,5,0,2,10,KELURAHAN
PDS-21822,3,4,1.0,2,2,2,4,5,2,2,0,0,1,2,4,0,1,0,KELURAHAN
PDS-1993,3,3,1.0,2,1,1,8,4,0,0,0,0,1,0,1,0,0,0,DESA
PDS-22411,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,2,0,0,DESA
PDS-3196,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,DESA
PDS-19772,3,1,0.9738219895287958,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,DESA
PDS-8116,3,1,1.0,2,2,2,2,2,0,0,0,0,0,1,4,0,1,1,DESA
PDS-12137,3,1,1.0,2,2,2,18,5,1,0,0,0,1,6,3,0,0,0,DESA
PDS-14312,3,4,1.0,2,1,2,2,4,1,3,1,1,1,3,3,0,5,7,KELURAHAN
PDS-0465,3,1,1.0,2,2,0,4,3,0,1,0,0,1,1,1,1,2,0,DESA
PDS-14903,1,1,1.0,5,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-4370,1,1,1.0,2,2,2,0,4,0,0,0,0,0,1,0,1,0,0,DESA
PDS-13941,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,2,2,0,0,DESA
PDS-11214,3,1,1.0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,DESA
PDS-4238,3,1,0.9796747967479674,5,2,2,2,4,1,0,0,0,1,0,1,0,0,1,DESA
PDS-9240,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-11924,3,1,1.0,2,2,0,0,4,1,1,0,0,0,0,3,0,0,0,DESA
PDS-22791,2,1,0.9896713615023475,3,2,2,4,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-10649,3,3,1.0,2,2,2,8,12,2,0,0,0,1,1,5,0,5,0,KELURAHAN
PDS-14565,3,1,1.0,2,2,0,16,8,2,3,0,0,2,1,1,0,0,3,DESA
PDS-19599,3,3,1.0,2,2,2,6,1,0,0,0,0,1,1,3,0,2,0,DESA
PDS-25044,3,1,1.0,2,2,2,6,3,1,1,0,0,0,0,1,0,0,0,DESA
PDS-24867,3,3,1.0,2,2,2,2,2,0,0,0,0,1,0,1,0,0,0,DESA
PDS-18128,3,1,1.0,2,2,0,6,5,0,0,0,0,0,0,2,2,0,0,DESA
PDS-0795,3,1,1.0,3,2,0,2,2,1,2,0,0,0,0,1,1,0,1,DESA
PDS-24507,3,3,1.0,2,2,2,4,1,0,0,0,0,0,2,1,0,1,0,DESA
PDS-6887,3,1,1.0,2,2,0,14,3,0,2,0,0,0,1,2,0,0,0,DESA
PDS-16559,3,1,1.0,5,2,2,0,1,1,0,0,0,0,0,1,1,0,0,DESA
PDS-10995,3,4,1.0,2,2,2,4,6,2,1,0,0,1,0,3,0,0,0,DESA
PDS-1878,3,1,1.0,2,1,2,4,2,0,0,0,0,0,0,2,1,0,0,DESA
PDS-13428,1,1,1.0,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,DESA
PDS-13191,3,1,0.983358547655068,2,1,2,4,2,0,2,0,0,0,0,1,1,0,0,DESA
PDS-6662,3,1,1.0,2,2,2,4,3,1,0,0,0,1,1,2,0,3,2,DESA
PDS-21036,3,1,1.0,2,2,2,2,1,0,0,0,0,0,1,1,2,1,0,DESA
PDS-16762,3,1,1.0,2,2,2,8,8,3,2,0,0,1,1,3,0,2,0,DESA
PDS-18274,3,1,1.0,2,2,2,12,3,0,0,0,0,1,0,2,0,0,0,DESA
PDS-13144,3,1,1.0,2,2,2,2,2,2,1,0,0,1,2,3,0,3,1,DESA
PDS-13230,3,1,1.0,3,2,2,2,3,0,0,0,0,0,0,3,1,0,0,DESA
PDS-3043,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,DESA
PDS-23257,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-1044,3,1,1.0,2,2,2,6,3,0,0,0,0,0,1,1,0,1,0,DESA
PDS-13209,1,1,0.0,2,2,0,2,1,0,0,0,0,1,0,0,1,0,0,DESA
PDS-13011,3,1,1.0,2,2,1,4,4,2,1,0,0,2,0,1,1,0,0,DESA
PDS-9869,1,1,1.0,5,2,2,6,2,1,0,0,0,0,0,2,0,0,0,DESA
PDS-22794,1,4,1.0,2,2,2,4,4,1,0,0,0,0,3,2,1,4,0,DESA
PDS-24477,3,3,1.0,2,2,0,2,4,0,1,0,0,1,2,3,1,5,2,DESA
PDS-7387,3,1,1.0,2,2,2,4,1,0,0,0,0,1,0,1,2,0,0,DESA
PDS-19592,1,1,1.0,2,2,2,2,5,0,0,0,0,1,0,1,1,0,0,DESA
PDS-1845,3,1,1.0,2,1,1,2,2,0,0,0,0,0,0,0,1,2,0,DESA
PDS-4279,3,1,1.0,2,2,2,4,2,1,1,0,0,0,0,1,1,0,0,DESA
PDS-3836,1,4,1.0,2,2,1,12,10,2,2,0,0,1,6,4,0,3,9,DESA
PDS-10073,3,1,1.0,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-3461,3,1,1.0,2,2,0,2,2,1,1,0,0,0,0,1,1,0,2,DESA
PDS-13250,3,1,1.0,2,2,2,4,3,2,0,0,1,0,0,1,1,0,0,DESA
PDS-21852,3,1,1.0,2,2,2,2,3,2,1,0,0,0,1,1,2,1,2,DESA
PDS-5026,3,1,1.0,2,2,2,8,3,2,1,0,0,1,0,1,0,0,0,DESA
PDS-16512,3,1,1.0,2,2,2,2,1,1,0,0,0,0,0,1,1,0,0,DESA
PDS-9594,3,1,1.0,3,2,2,10,4,1,0,0,0,0,1,2,1,0,0,DESA
PDS-7332,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-5272,3,1,1.0,2,2,0,4,1,0,0,0,0,0,0,1,0,0,0,DESA
PDS-0276,3,1,1.0,2,2,2,12,6,3,2,0,0,1,2,3,2,0,0,DESA
PDS-17095,3,1,1.0,2,1,1,6,5,0,0,0,0,1,0,3,1,0,0,DESA
PDS-2693,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-6323,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-6612,3,1,1.0,2,1,0,4,4,2,2,1,0,1,0,2,0,1,1,KELURAHAN
PDS-18583,3,1,1.0,3,2,2,6,4,2,2,0,1,2,1,1,0,0,0,DESA
PDS-17113,3,1,0.8867796610169492,2,1,2,3,3,1,1,0,0,0,0,2,0,1,0,DESA
PDS-3076,3,1,1.0,5,2,2,12,6,3,2,0,0,1,0,0,0,0,0,DESA
PDS-12614,3,4,1.0,2,2,2,6,3,1,3,1,0,1,2,2,1,0,4,KELURAHAN
PDS-7900,3,4,1.0,2,2,0,30,10,9,7,0,2,0,10,6,0,3,2,DESA
PDS-21103,3,1,1.0,2,2,2,2,3,0,0,0,0,0,1,4,1,1,0,DESA
PDS-21993,3,1,1.0,2,2,2,2,4,0,0,0,0,0,2,2,1,0,0,DESA
PDS-18623,1,1,1.0,5,2,2,4,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-12015,3,1,1.0,5,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-8747,3,3,1.0,2,2,1,6,8,1,0,0,0,1,2,1,0,2,4,KELURAHAN
PDS-25100,3,1,1.0,5,2,0,2,1,0,0,0,0,0,0,1,1,1,0,DESA
PDS-1887,3,1,1.0,2,2,2,10,3,0,0,0,0,1,0,1,0,0,0,DESA
PDS-8538,3,1,1.0,2,2,1,6,12,4,3,0,0,1,0,1,1,1,0,DESA
PDS-6830,1,1,1.0,5,2,2,2,3,0,0,0,0,0,0,0,1,1,0,DESA
PDS-21052,3,3,1.0,2,2,2,4,5,0,0,0,0,1,1,2,0,0,0,DESA
PDS-9537,3,1,1.0,2,1,2,4,1,0,0,0,0,0,1,1,0,1,0,DESA
PDS-18829,3,4,1.0,2,2,0,38,8,4,1,0,1,0,5,4,1,14,0,KELURAHAN
PDS-4177,3,1,1.0,2,2,2,2,3,1,0,0,0,1,0,0,1,0,0,DESA
PDS-2237,1,1,1.0,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,DESA
PDS-2854,3,7,1.0,2,2,2,14,2,1,6,2,1,0,5,5,0,3,1,KELURAHAN
PDS-7454,3,3,1.0,2,1,2,4,3,0,0,0,0,0,1,1,1,0,1,DESA
PDS-21575,3,4,1.0,3,1,1,8,10,5,5,0,1,1,9,0,0,12,2,KELURAHAN
PDS-22295,1,1,1.0,5,2,2,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-10347,3,1,1.0,2,2,2,2,5,2,1,0,0,1,1,1,1,1,0,DESA
PDS-21382,3,1,0.993485342019544,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-13308,3,3,1.0,2,1,2,6,3,1,0,0,0,0,2,1,2,0,0,DESA
PDS-9986,3,4,1.0,2,1,1,3,1,0,0,0,0,0,0,0,1,0,4,KELURAHAN
PDS-9024,3,1,1.0,5,2,2,4,3,3,3,0,0,1,0,2,1,0,6,DESA
PDS-16838,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-14215,3,1,1.0,2,2,2,6,2,0,1,0,0,0,0,0,1,1,0,DESA
PDS-10237,3,1,1.0,2,1,0,10,5,3,1,0,0,2,1,1,1,0,0,KELURAHAN
PDS-20706,3,1,1.0,5,2,0,14,8,4,1,0,0,0,0,1,1,0,0,DESA
PDS-14887,3,7,0.984307864748739,2,2,2,14,35,5,4,0,0,1,8,3,1,3,5,DESA
PDS-2454,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-4315,3,1,1.0,5,2,0,2,2,0,0,0,0,0,0,1,2,0,0,DESA
PDS-23830,3,4,1.0,2,2,0,1,3,1,1,0,0,0,4,3,0,1,8,DESA
PDS-8077,3,1,1.0,2,2,2,2,2,1,0,0,0,0,0,1,1,0,0,DESA
PDS-8553,3,1,1.0,2,2,2,5,5,1,0,0,0,2,0,3,1,2,1,DESA
PDS-17892,3,1,1.0,5,2,1,8,7,2,2,0,0,2,4,2,1,1,0,DESA
PDS-18885,3,1,1.0,3,2,1,8,3,1,1,0,0,0,1,2,0,1,0,DESA
PDS-8482,3,1,0.941747572815534,2,2,1,0,6,1,0,0,0,0,0,0,1,0,0,DESA
PDS-18852,2,1,1.0,2,2,2,8,8,2,1,0,0,1,2,2,0,1,2,DESA
PDS-18452,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,0,1,0,0,DESA
PDS-3516,1,1,0.5656868626274745,2,2,2,14,4,2,1,0,0,2,0,2,0,0,0,DESA
PDS-18350,1,1,1.0,2,2,2,18,8,2,2,0,0,1,0,1,0,4,0,DESA
PDS-12711,3,7,1.0,2,2,2,18,8,2,1,0,0,0,3,1,0,2,0,DESA
PDS-8586,3,1,1.0,2,2,2,2,5,1,0,0,0,0,0,1,1,0,0,DESA
PDS-0021,3,1,0.9375,2,1,2,8,3,1,0,0,0,0,0,1,1,0,0,DESA
PDS-13140,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,1,1,2,0,DESA
PDS-13054,3,1,1.0,2,2,2,2,4,0,2,0,0,0,2,1,1,2,0,DESA
PDS-16632,3,1,0.9385245901639344,2,1,1,2,2,0,0,0,0,0,0,4,1,0,0,DESA
PDS-5387,3,1,1.0,2,2,2,2,5,0,0,0,0,1,0,1,1,0,0,DESA
PDS-19681,3,1,0.9991039426523297,2,2,0,6,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-7724,3,1,1.0,2,2,2,4,6,2,1,0,0,0,0,1,1,0,0,DESA
PDS-11347,3,6,1.0,2,2,2,22,8,5,10,1,0,1,5,9,0,12,2,KELURAHAN
PDS-1873,3,1,1.0,3,2,2,12,7,2,0,0,0,1,1,1,0,0,0,DESA
PDS-12112,3,1,1.0,2,2,2,9,3,0,0,0,0,1,0,3,0,0,3,DESA
PDS-21582,3,1,1.0,2,2,2,4,4,1,1,0,0,1,1,0,0,1,0,DESA
PDS-5279,1,1,0.9969834087481146,5,2,2,0,2,1,0,0,0,0,0,1,0,0,0,DESA
PDS-20883,3,1,1.0,2,2,0,2,3,3,1,0,0,2,4,2,2,4,4,DESA
PDS-5134,1,1,1.0,2,2,0,4,2,0,0,0,0,1,0,1,1,0,0,DESA
PDS-3056,3,3,1.0,2,1,0,10,8,2,1,0,0,1,4,6,0,2,0,DESA
PDS-11301,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-0864,3,1,1.0,5,2,2,8,3,1,0,0,0,1,0,0,0,0,0,DESA
PDS-0872,3,3,1.0,2,2,2,2,3,1,0,0,0,0,0,1,1,0,0,DESA
PDS-15740,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,2,1,0,0,DESA
PDS-1509,1,1,1.0,5,2,2,4,7,2,0,0,0,3,1,0,0,0,0,DESA
PDS-21232,3,1,1.0,2,2,2,6,2,1,0,0,0,1,0,1,0,0,0,DESA
PDS-13044,3,1,1.0,2,2,0,6,2,1,0,0,0,1,0,1,0,0,0,DESA
PDS-18528,1,1,1.0,2,2,2,6,2,1,0,0,0,1,0,0,1,0,0,DESA
PDS-13853,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-18857,3,1,1.0,2,2,0,6,4,2,0,0,0,1,0,1,0,0,0,DESA
PDS-25081,3,1,0.9996261682242991,2,2,2,4,4,1,1,0,0,1,2,3,2,1,0,DESA
PDS-12258,3,3,1.0,2,2,2,4,3,1,1,0,0,1,1,1,1,0,0,DESA
PDS-4125,3,1,1.0,2,2,0,2,2,1,0,0,0,1,0,2,0,1,0,DESA
PDS-14489,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-12260,1,1,1.0,2,2,2,2,1,1,1,0,0,1,0,0,0,0,0,DESA
PDS-2467,3,1,0.9985754985754985,5,2,2,2,2,1,1,0,0,0,0,1,1,0,0,DESA
PDS-4217,2,1,1.0,2,2,2,6,4,0,0,0,0,0,0,2,1,0,0,DESA
PDS-17839,3,1,1.0,2,2,1,4,6,1,1,0,0,1,0,2,1,0,1,DESA
PDS-8878,3,1,1.0,2,2,2,2,7,3,2,0,0,0,1,1,1,1,0,DESA
PDS-7104,3,1,1.0,2,2,2,16,5,2,1,0,0,1,0,0,1,0,0,DESA
PDS-5376,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-20788,2,1,1.0,3,2,2,8,3,1,1,0,0,1,2,1,1,0,6,DESA
PDS-5614,3,6,1.0,2,1,2,8,5,3,2,0,0,0,0,1,0,0,1,DESA
PDS-10927,3,4,1.0,2,2,2,12,9,2,4,0,1,1,4,8,2,5,3,DESA
PDS-16751,3,6,1.0,2,2,0,2,1,1,1,0,0,0,6,0,0,6,0,KELURAHAN
PDS-8867,3,1,1.0,2,2,2,0,4,1,0,0,0,1,0,1,1,0,0,DESA
PDS-1712,3,1,1.0,2,2,2,2,1,1,0,0,0,1,0,1,1,0,0,DESA
PDS-12215,3,1,1.0,2,2,0,4,3,0,0,0,0,1,0,1,1,0,0,DESA
PDS-16934,3,1,1.0,2,2,1,2,4,0,0,0,0,0,1,1,0,1,0,DESA
PDS-0913,3,1,1.0,5,1,1,2,2,1,2,0,0,0,0,0,0,0,0,DESA
PDS-4790,3,4,1.0,2,2,2,2,1,0,0,0,0,1,0,0,1,0,0,DESA
PDS-13916,3,1,1.0,2,2,2,0,2,0,0,0,0,0,1,1,1,0,0,DESA
PDS-14629,3,4,1.0,2,1,2,10,15,8,11,2,0,1,9,1,0,6,15,KELURAHAN
PDS-2900,3,1,1.0,2,1,0,2,5,1,0,0,0,0,2,2,2,0,0,DESA
PDS-4036,3,4,1.0,3,2,2,8,7,6,7,1,0,1,1,2,0,0,0,KELURAHAN
PDS-20101,3,1,1.0,2,2,0,2,1,0,1,0,0,0,0,0,1,1,0,DESA
PDS-2847,1,1,1.0,2,2,2,2,2,0,0,0,0,0,1,2,1,0,0,DESA
PDS-20574,3,1,1.0,2,2,2,6,3,1,0,0,0,0,1,1,1,0,0,DESA
PDS-4258,3,4,1.0,2,2,2,6,5,3,4,0,2,0,4,4,0,9,6,DESA
PDS-11901,3,1,1.0,2,2,2,4,3,1,0,0,0,0,0,2,1,0,0,DESA
PDS-22375,1,1,1.0,5,2,2,4,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-19788,3,1,1.0,2,2,1,0,3,1,1,0,0,1,2,1,0,2,0,DESA
PDS-13789,3,1,1.0,2,2,2,8,3,1,0,0,0,0,0,1,1,0,0,DESA
PDS-1255,3,4,1.0,2,2,2,2,8,2,1,0,0,0,0,8,0,0,0,DESA
PDS-19352,3,1,1.0,2,2,2,6,4,2,1,1,1,0,1,1,1,3,2,DESA
PDS-20632,3,1,1.0,2,2,1,4,1,0,0,0,0,1,0,0,0,0,0,DESA
PDS-18271,1,1,1.0,2,2,0,4,4,1,0,0,0,1,0,1,1,0,0,DESA
PDS-21162,1,1,1.0,5,2,2,4,5,1,0,0,0,1,1,0,0,2,0,DESA
PDS-2123,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,DESA
PDS-2674,3,1,1.0,2,2,2,6,2,1,0,0,0,0,1,3,0,0,0,DESA
PDS-16928,3,1,1.0,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-6119,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-9709,3,1,1.0,2,2,0,4,2,0,1,0,0,0,0,0,1,0,0,DESA
PDS-23221,3,1,1.0,2,2,2,16,4,1,2,0,0,0,0,3,2,0,0,DESA
PDS-3612,3,1,1.0,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0,DESA
PDS-15842,3,1,1.0,2,2,2,5,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-23056,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-14280,3,4,1.0,2,2,2,0,5,0,1,0,1,0,5,2,1,12,2,KELURAHAN
PDS-23729,3,1,1.0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,DESA
PDS-7067,3,1,1.0,2,2,2,10,4,1,0,0,0,0,0,1,1,0,0,DESA
PDS-0338,3,1,0.9991467576791809,3,2,2,2,3,1,0,0,0,2,0,2,1,0,0,DESA
PDS-22105,3,1,1.0,2,2,2,2,1,1,1,0,0,0,1,2,1,0,0,DESA
PDS-7891,3,3,1.0,2,2,2,12,2,1,0,0,0,0,3,0,0,1,3,KELURAHAN
PDS-16919,3,1,1.0,2,2,2,6,4,2,1,0,0,0,0,2,1,0,0,DESA
PDS-10537,1,1,1.0,3,2,2,14,5,1,0,0,0,1,3,4,1,3,0,DESA
PDS-4005,3,1,1.0,2,2,2,2,2,1,0,0,0,1,1,1,0,2,0,DESA
PDS-20407,1,1,1.0,5,2,2,4,2,1,0,0,0,0,0,1,1,0,0,DESA
PDS-10685,3,1,1.0,2,2,2,0,4,0,0,0,0,0,0,2,1,1,0,DESA
PDS-25189,3,1,1.0,2,2,2,2,1,1,2,0,0,1,0,1,0,1,0,DESA
PDS-21257,3,1,1.0,2,2,2,2,2,1,0,0,0,1,0,1,1,0,0,DESA
PDS-8916,3,1,1.0,2,2,1,4,2,0,0,0,0,1,0,2,2,0,0,DESA
PDS-13067,3,1,1.0,2,2,2,10,5,2,4,0,0,0,2,4,0,1,1,KELURAHAN
PDS-7772,3,4,1.0,3,2,2,3,1,1,0,0,0,1,1,1,1,0,2,DESA
PDS-7018,3,1,1.0,5,2,0,4,2,0,0,0,0,1,0,2,1,0,0,DESA
PDS-16584,3,6,1.0,2,2,0,4,2,0,0,1,0,0,3,2,0,2,2,KELURAHAN
PDS-7262,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-22898,1,3,1.0,2,2,2,2,2,0,1,0,0,1,0,1,0,0,0,DESA
PDS-21170,3,7,1.0,2,2,2,2,4,0,0,0,0,1,1,2,0,0,0,DESA
PDS-22735,3,1,1.0,2,1,0,2,1,0,0,0,0,0,0,2,1,0,0,DESA
PDS-1842,3,1,1.0,2,2,2,12,6,0,0,0,0,1,2,3,1,0,0,DESA
PDS-0034,3,4,1.0,2,1,0,2,0,0,0,0,0,0,1,0,1,0,0,DESA
PDS-20052,3,1,1.0,2,2,0,2,2,2,1,0,0,0,0,1,1,0,0,DESA
PDS-19617,3,4,1.0,2,1,0,20,5,1,1,0,0,0,5,3,0,8,4,KELURAHAN
PDS-1077,3,1,1.0,2,1,2,4,3,1,0,0,0,2,0,1,2,0,0,DESA
PDS-8504,3,1,1.0,2,2,0,6,4,3,2,0,0,1,3,1,1,3,1,DESA
PDS-10509,3,4,1.0,2,2,0,2,4,2,2,0,0,0,1,1,1,0,1,DESA
PDS-5400,1,1,1.0,2,1,1,12,4,1,1,0,0,1,0,2,0,0,0,DESA
PDS-14733,3,1,1.0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,DESA
PDS-11929,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,DESA
PDS-20038,3,1,1.0,5,2,2,4,4,1,0,0,0,1,0,1,1,0,0,DESA
PDS-15950,3,1,1.0,2,2,2,4,1,1,1,0,0,0,0,0,1,0,0,DESA
PDS-5159,3,3,1.0,2,2,1,5,2,0,0,0,0,0,4,3,2,5,2,DESA
PDS-8272,3,1,0.0,2,2,0,8,8,3,2,0,0,1,0,1,2,0,0,DESA
PDS-15080,3,1,1.0,3,2,2,4,5,1,1,0,0,0,0,1,1,0,0,DESA
PDS-11888,3,1,0.9969818913480886,2,2,2,0,2,1,2,0,0,0,0,1,1,0,0,DESA
PDS-21591,3,1,1.0,5,2,2,4,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-5887,3,1,1.0,2,2,2,8,2,0,0,0,0,0,0,1,1,0,2,DESA
PDS-22309,3,1,1.0,2,2,1,2,2,0,0,0,0,1,0,1,0,0,0,DESA
PDS-5271,1,1,1.0,2,2,2,4,8,2,0,0,0,0,0,0,2,0,0,DESA
PDS-1746,1,1,1.0,5,2,1,6,5,1,0,0,0,1,0,1,0,0,0,DESA
PDS-18963,3,1,1.0,2,2,0,6,3,1,1,0,0,0,1,3,1,1,0,DESA
PDS-16075,3,1,0.9958932238193019,2,2,2,0,1,0,1,0,0,0,0,1,1,0,0,DESA
PDS-5281,3,1,1.0,2,2,2,6,4,0,0,0,0,0,3,3,1,3,1,DESA
PDS-12026,1,1,1.0,2,2,2,18,4,1,0,0,0,1,2,4,0,0,0,DESA
PDS-24940,3,4,1.0,2,2,1,4,1,0,0,0,0,0,2,8,8,3,0,DESA
PDS-1025,3,1,1.0,2,1,2,6,3,2,0,0,0,1,0,3,1,1,0,DESA
PDS-4719,3,1,0.9975490196078431,2,2,2,4,4,0,0,0,0,0,0,1,1,0,0,DESA
PDS-24317,3,1,0.9967567567567568,2,2,2,4,2,0,1,0,0,0,0,1,1,0,0,DESA
PDS-22276,1,1,1.0,2,2,1,2,3,0,0,0,0,0,1,1,1,0,0,DESA
PDS-11099,3,1,1.0,2,2,0,0,3,2,0,0,0,0,6,5,0,0,0,DESA
PDS-3258,3,1,1.0,2,1,0,8,5,1,0,0,0,0,2,3,2,3,0,DESA
PDS-8633,3,3,1.0,2,2,2,6,5,3,3,0,2,0,0,0,0,0,6,KELURAHAN
PDS-3325,3,1,1.0,3,2,1,13,7,4,3,0,0,1,1,3,1,2,1,DESA
PDS-19517,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-13865,3,1,1.0,2,2,2,4,3,0,1,2,0,1,3,1,1,3,7,DESA
PDS-12234,3,1,1.0,2,1,1,8,1,1,1,0,0,0,0,1,1,0,0,KELURAHAN
