id,topografi,pekerjaan_utama,prop_pln,bhn_bakar_masak,pemukiman_kumuh,pemukiman_bantaran,jml_paud_tk,jml_sd_sederajat,jml_smp_sederajat,jml_sma_sederajat,jml_akademi_pt,jml_rs_rsb,jml_puskesmas_pustu,jml_poli_dokter,jml_bersalin_bidan,jml_poskesdes_polindes,jml_dr_drg,jml_bank
PDS-13441,1,1,1.0,2,2,1,2,4,2,0,0,0,0,0,1,2,0,0
PDS-13447,2,1,1.0,2,2,2,14,3,1,0,0,0,1,0,1,0,0,0
PDS-13451,3,1,1.0,2,2,2,10,2,3,1,0,0,0,0,1,1,0,0
PDS-13453,3,7,1.0,2,2,2,2,3,2,3,0,0,0,1,0,1,2,0
PDS-13456,3,1,1.0,2,2,2,2,4,2,0,0,0,2,1,2,2,0,0
PDS-13457,3,3,1.0,2,1,2,14,9,1,2,0,0,0,2,4,0,0,1
PDS-13468,3,3,1.0,2,2,2,4,3,1,0,3,0,0,1,1,0,4,5
PDS-13473,3,1,1.0,2,2,0,0,2,1,0,0,0,0,0,1,0,0,0
PDS-13480,3,6,1.0,2,1,1,4,3,0,0,0,0,1,0,2,0,0,0
PDS-13482,1,1,1.0,5,2,0,4,2,0,0,0,0,0,0,1,2,0,0
PDS-13490,3,1,1.0,2,2,1,2,2,0,0,0,0,1,1,1,0,2,0
PDS-13491,1,3,1.0,2,1,2,6,5,1,1,0,0,2,0,2,0,0,0
PDS-13494,3,1,1.0,2,2,0,2,4,2,1,0,0,0,0,1,1,0,0
PDS-13501,3,3,1.0,2,1,2,20,12,3,3,0,0,1,6,8,0,10,0
PDS-13504,3,6,1.0,2,2,2,4,3,0,0,0,0,0,1,1,1,2,0
PDS-13508,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,1,1,0,0
PDS-13517,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0
PDS-13519,3,1,1.0,2,2,2,6,4,1,2,0,0,1,2,1,0,3,0
PDS-13520,3,1,1.0,2,2,2,4,4,0,0,0,0,0,0,1,0,1,0
PDS-13522,1,1,1.0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0
PDS-13528,3,1,1.0,2,2,1,9,4,1,0,0,0,0,0,2,1,0,0
PDS-13538,3,3,1.0,2,2,2,3,1,0,0,0,0,1,1,0,0,0,0
PDS-13546,3,1,1.0,2,2,1,4,2,0,0,0,0,1,0,2,0,0,0
PDS-13548,3,1,1.0,2,2,2,2,2,2,3,0,0,1,1,2,1,0,4
PDS-13551,3,3,1.0,2,2,2,2,3,1,2,0,0,0,4,5,1,6,0
PDS-13565,1,1,1.0,2,2,2,0,4,1,1,0,0,1,0,2,1,0,0
PDS-13566,3,1,1.0,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0
PDS-13569,1,1,1.0,5,2,2,6,5,2,2,0,0,1,0,0,1,0,0
PDS-13576,3,7,1.0,2,2,2,4,2,1,1,0,0,1,0,1,0,0,0
PDS-13585,3,4,1.0,2,1,2,2,2,1,0,0,0,0,0,0,1,0,0
PDS-13597,3,1,1.0,2,2,2,2,3,2,2,0,2,0,0,0,1,7,0
PDS-13599,3,1,1.0,2,2,2,4,4,1,1,0,0,1,0,3,0,0,0
PDS-13606,3,1,1.0,2,2,2,4,2,1,0,0,0,0,0,1,1,0,0
PDS-13613,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-13616,1,1,1.0,5,2,1,14,5,2,1,0,0,1,0,2,0,0,0
PDS-13622,3,4,1.0,2,2,2,2,3,0,0,0,0,0,4,1,1,1,2
PDS-13623,3,1,1.0,2,2,2,2,1,1,0,0,0,0,0,1,0,0,0
PDS-13624,3,6,1.0,2,2,2,4,2,0,0,1,0,1,5,2,0,0,8
PDS-13630,3,1,0.9884615384615385,2,2,1,2,5,0,0,0,0,0,0,1,1,0,0
PDS-13636,3,1,1.0,5,2,2,6,4,1,0,0,0,1,0,0,0,0,0
PDS-13646,3,1,1.0,2,2,2,4,2,0,0,0,0,1,1,1,0,0,1
PDS-13653,3,1,1.0,2,2,0,6,3,1,0,0,0,0,0,1,1,0,0
PDS-13655,3,1,1.0,2,2,2,6,7,3,1,0,0,0,0,1,1,0,0
PDS-13660,1,1,1.0,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0
PDS-13670,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,2,0,0
PDS-13674,3,1,0.9987789987789988,2,2,2,2,4,1,0,0,0,1,1,1,2,1,0
PDS-13676,3,4,1.0,2,2,2,4,2,2,3,0,0,0,2,2,2,3,0
PDS-13681,3,3,1.0,2,1,2,18,6,3,3,0,0,1,4,4,0,3,0
PDS-13687,3,1,1.0,2,2,2,6,3,0,0,0,0,0,0,1,1,0,0
PDS-13690,3,1,0.7656840513983371,2,2,0,4,2,0,0,0,0,0,0,1,1,0,0
PDS-13704,3,1,1.0,2,2,1,2,3,2,1,0,0,1,1,2,0,0,0
PDS-13706,3,1,1.0,2,2,1,6,3,1,0,0,0,0,0,1,2,0,0
PDS-13712,3,4,1.0,2,1,1,22,2,1,0,1,1,1,2,1,0,4,1
PDS-13717,3,1,0.9984544049459042,2,2,2,4,4,1,0,0,0,0,0,3,0,0,0
PDS-13719,3,3,1.0,2,2,2,8,4,0,0,0,0,2,1,3,2,1,0
PDS-13738,3,1,1.0,2,2,1,6,3,1,2,0,0,0,0,1,0,3,2
PDS-13747,3,1,1.0,2,2,2,2,3,1,1,0,0,0,2,1,1,1,1
PDS-13750,3,1,1.0,2,2,1,4,2,1,0,0,0,0,1,1,1,0,2
PDS-13753,3,1,1.0,2,2,0,2,3,1,0,0,0,0,0,2,1,0,0
PDS-13758,3,1,1.0,2,2,2,2,3,0,0,0,0,0,3,2,1,2,0
PDS-13761,2,1,1.0,2,2,2,2,4,1,1,0,0,1,0,1,1,0,0
PDS-13768,3,1,1.0,2,2,2,4,3,1,5,0,0,1,2,2,0,3,0
PDS-13773,3,1,1.0,2,2,2,6,5,2,1,0,0,0,1,3,1,1,2
PDS-13774,3,1,1.0,2,2,2,10,6,1,1,0,0,0,0,1,2,0,0
PDS-13775,1,1,0.9927573719606829,5,2,2,12,6,3,3,0,0,1,0,0,0,0,0
PDS-13779,3,1,1.0,3,2,2,4,3,0,0,0,0,1,1,4,0,0,0
PDS-13791,3,1,1.0,2,2,0,0,4,2,1,0,0,0,1,3,1,0,2
PDS-13795,3,1,1.0,2,2,2,14,3,1,0,0,0,1,1,5,1,2,0
PDS-13804,3,1,0.9993769470404984,2,2,2,6,4,1,0,0,0,1,2,0,0,2,1
PDS-13808,3,1,1.0,2,2,2,0,3,0,0,0,0,0,0,2,1,0,0
PDS-13809,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0
PDS-13829,3,1,1.0,2,2,2,2,2,1,0,0,0,0,0,1,1,0,0
PDS-13833,3,6,1.0,1,2,2,62,24,6,2,0,0,1,19,21,0,13,11
PDS-13840,3,1,1.0,2,2,2,0,3,0,0,0,0,0,0,2,1,0,0
PDS-13844,3,6,1.0,3,2,2,4,2,0,1,1,2,0,1,1,1,1,1
PDS-13850,3,3,1.0,2,2,0,8,4,1,2,0,0,0,3,3,0,1,0
PDS-13852,3,1,1.0,5,2,0,8,4,2,1,0,0,0,0,1,2,0,0
PDS-13860,3,1,1.0,2,2,2,2,1,1,1,0,0,1,0,1,0,0,0
PDS-13861,3,4,1.0,2,1,2,0,2,0,0,0,0,0,0,0,1,0,0
PDS-13866,3,1,0.9946236559139785,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0
PDS-13870,3,1,1.0,2,1,0,2,4,0,0,0,0,0,1,1,1,1,0
PDS-13878,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,3,0
PDS-13879,3,3,1.0,2,2,2,4,2,0,0,0,0,0,0,1,1,1,0
PDS-13892,3,1,1.0,2,2,0,2,2,0,0,0,0,0,3,1,0,2,0
PDS-13894,3,1,1.0,2,2,0,4,5,0,0,0,0,1,0,1,0,0,0
PDS-13901,3,1,1.0,2,2,2,2,4,2,1,0,0,0,0,1,0,0,0
PDS-13908,3,1,1.0,2,1,2,8,7,0,2,0,0,1,6,2,0,6,5
PDS-13911,3,6,1.0,2,2,0,18,25,6,4,0,0,1,6,3,0,1,2
PDS-13914,3,1,1.0,2,2,2,6,2,1,1,0,0,0,0,1,1,0,0
PDS-13918,3,1,1.0,2,2,2,2,3,1,1,0,0,1,1,1,1,2,0
PDS-13919,3,1,1.0,3,2,0,1,2,0,0,0,0,0,0,1,1,0,0
PDS-13920,3,1,1.0,2,2,2,2,2,2,0,0,0,1,1,0,0,2,1
PDS-13924,3,6,1.0,2,2,2,22,15,3,4,2,1,1,18,9,0,6,3
PDS-13927,3,1,1.0,2,2,0,2,2,1,0,0,0,0,0,1,2,0,0
PDS-13931,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-13932,3,3,1.0,3,2,0,2,1,0,0,0,1,0,2,3,0,4,0
PDS-13938,3,6,1.0,3,2,2,4,1,1,2,2,0,0,2,2,0,4,3
PDS-13945,1,1,1.0,5,2,1,4,4,1,0,0,0,0,0,0,2,0,0
PDS-13947,3,1,1.0,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0
PDS-13948,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,1,0,0,0
PDS-13950,3,1,1.0,2,2,2,8,4,1,0,0,0,0,0,1,2,0,0
PDS-13965,1,1,1.0,2,2,2,6,4,0,0,0,0,1,0,1,0,0,0
PDS-13966,3,1,1.0,2,2,2,6,3,0,0,0,0,1,0,2,1,0,0
PDS-13970,3,1,1.0,2,2,2,8,3,0,0,0,0,0,0,3,1,0,0
PDS-13971,3,1,1.0,2,2,0,10,3,0,0,0,0,0,0,2,0,0,0
PDS-13976,3,6,1.0,2,2,1,28,7,0,0,0,1,0,3,1,0,3,0
PDS-13980,1,1,1.0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
PDS-13987,3,1,1.0,2,2,2,4,5,1,0,0,0,1,2,2,1,2,2
PDS-13993,3,2,1.0,2,2,2,6,7,1,1,0,0,1,2,3,2,0,0
PDS-13995,3,1,1.0,2,2,2,6,3,1,1,0,0,1,0,1,0,0,0
PDS-13998,3,1,1.0,2,2,1,5,3,0,0,0,0,0,0,0,2,0,0
PDS-13999,3,1,1.0,2,2,2,8,2,2,2,0,0,0,1,2,2,0,6
PDS-14006,3,1,1.0,3,2,2,8,3,1,1,0,0,0,1,2,1,2,1
PDS-14011,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-14026,3,1,1.0,2,2,0,0,2,0,1,0,1,0,1,1,1,1,0
PDS-14027,3,3,1.0,2,1,0,6,3,0,0,0,0,1,0,1,0,0,0
PDS-14028,3,1,1.0,5,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-14032,3,7,1.0,2,2,0,8,2,1,0,0,0,0,0,0,0,0,0
PDS-14037,3,1,1.0,2,2,0,10,5,1,0,0,0,0,1,2,0,2,0
PDS-14040,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-14043,1,1,1.0,5,2,2,6,2,2,0,0,0,0,0,0,1,0,0
PDS-14044,3,1,1.0,2,2,2,0,2,0,0,0,0,0,0,1,1,0,0
PDS-14052,1,1,1.0,2,2,2,4,3,0,0,0,0,0,0,1,1,0,0
PDS-14053,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0
PDS-14057,3,1,1.0,2,2,2,4,6,0,0,0,0,0,0,1,1,0,0
PDS-14061,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,1,1,0,0
PDS-14063,3,1,1.0,2,2,2,4,4,0,0,0,0,0,0,3,1,1,0
PDS-14070,3,3,1.0,2,2,2,4,2,0,0,0,0,0,0,3,0,0,0
PDS-14073,3,1,1.0,2,2,2,8,4,3,3,0,0,1,2,3,0,2,2
PDS-14076,3,1,0.9991452991452991,2,2,1,2,3,0,0,0,0,1,0,0,1,0,0
PDS-14080,3,1,1.0,5,2,2,2,3,0,0,0,0,0,0,1,1,0,0
PDS-14083,3,1,1.0,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0
PDS-14084,3,1,1.0,2,2,0,4,2,0,0,0,0,0,0,1,1,0,0
PDS-14088,3,4,1.0,2,2,1,2,2,0,0,0,0,0,0,0,0,3,0
PDS-14090,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-14099,3,1,1.0,2,2,2,2,3,1,1,0,0,0,0,1,2,0,0
PDS-14110,3,1,1.0,2,2,2,4,3,1,0,0,0,1,1,2,2,1,0
PDS-14114,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-14115,1,1,1.0,5,2,2,2,3,0,0,0,0,1,0,1,0,0,0
PDS-14120,3,1,1.0,2,1,2,18,4,3,1,0,0,1,0,1,0,0,0
PDS-14123,3,3,1.0,2,2,0,6,3,4,5,1,0,0,0,1,0,0,0
PDS-14125,3,4,1.0,2,1,2,4,2,1,1,0,0,0,1,0,1,1,6
PDS-14126,3,1,1.0,2,2,2,0,5,1,1,0,0,0,0,4,1,0,0
PDS-14136,1,1,1.0,5,2,2,4,6,2,1,0,0,1,0,1,1,0,1
PDS-14139,3,1,1.0,2,2,0,2,1,1,0,0,0,0,0,1,1,0,0
PDS-14140,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,3,1,0,0
PDS-14141,1,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0
PDS-14154,3,1,1.0,3,2,2,2,3,0,0,0,0,0,0,1,1,0,0
PDS-14155,3,1,1.0,2,2,2,6,5,0,0,0,0,1,0,0,0,0,0
PDS-14163,1,1,1.0,2,1,2,4,3,1,0,0,0,0,0,2,1,0,0
PDS-14173,2,1,1.0,2,2,2,6,6,0,0,0,0,1,2,3,2,2,0
PDS-14179,3,1,0.9274047186932849,5,2,2,6,2,1,0,0,0,1,0,0,2,0,0
PDS-14189,3,1,1.0,5,2,2,2,1,0,0,0,0,2,0,1,0,0,0
PDS-14192,3,1,1.0,2,2,1,15,5,3,1,0,0,1,1,2,0,1,2
PDS-14200,3,1,0.9855371900826446,5,2,2,2,2,1,0,0,0,0,0,2,2,0,0
PDS-14204,1,1,1.0,2,2,2,4,4,0,0,0,0,1,0,0,0,0,0
PDS-14208,1,1,1.0,2,2,2,4,3,0,0,0,0,0,0,0,1,0,0
PDS-14209,3,1,1.0,2,2,0,2,4,2,4,0,0,0,1,3,1,1,1
PDS-14211,3,7,1.0,3,1,1,0,6,2,3,2,2,1,5,0,0,11,11
PDS-14212,3,1,1.0,5,2,0,2,3,0,0,0,0,0,0,0,1,0,0
PDS-14213,3,4,1.0,2,2,0,10,4,5,2,0,0,1,3,6,0,0,3
PDS-14216,3,4,1.0,2,2,2,6,2,0,0,1,0,1,1,0,0,1,0
PDS-14227,3,1,1.0,2,2,2,4,4,4,3,0,0,0,2,2,1,2,0
PDS-14232,3,3,1.0,2,2,2,6,2,1,0,0,0,0,3,1,1,3,1
PDS-14233,3,4,1.0,2,1,1,10,6,2,4,0,0,1,1,2,1,3,0
PDS-14244,1,1,1.0,5,2,0,6,4,0,0,0,0,1,0,0,1,0,0
PDS-14257,3,3,1.0,2,2,2,2,1,0,0,0,0,0,0,2,2,0,0
PDS-14258,3,1,1.0,3,2,2,2,2,0,1,0,0,0,0,2,1,1,0
PDS-14263,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,2,0,0
PDS-14270,3,1,1.0,2,2,2,2,3,1,1,0,0,0,0,1,2,0,0
PDS-14271,3,1,1.0,2,2,2,6,2,3,0,0,0,1,3,2,1,3,4
PDS-14278,3,1,0.9832041343669251,2,2,2,2,3,0,0,0,0,0,0,0,1,0,0
PDS-14283,3,1,1.0,2,2,2,4,1,0,0,0,0,1,0,2,0,0,1
PDS-14287,3,1,1.0,3,2,2,8,2,0,0,0,0,0,0,1,2,1,0
PDS-14288,3,1,1.0,2,2,2,6,4,1,0,0,0,1,2,3,0,1,0
PDS-14289,3,4,1.0,2,2,1,7,4,1,0,0,0,1,0,2,1,0,0
PDS-14290,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0
PDS-14292,3,1,1.0,2,2,2,4,3,4,2,0,0,0,0,1,1,0,4
PDS-14296,3,4,1.0,2,2,2,0,1,0,0,0,0,0,0,1,1,1,6
PDS-14297,3,1,1.0,2,2,2,0,2,0,0,0,0,0,0,1,1,0,0
PDS-14301,3,3,1.0,2,2,2,6,2,0,0,0,0,1,0,1,0,0,0
PDS-14309,3,4,0.9992044550517104,2,2,2,4,1,0,0,0,0,0,2,2,1,2,1
PDS-14310,3,1,1.0,3,2,1,0,5,1,0,0,0,0,1,1,1,2,0
PDS-14319,3,3,1.0,2,2,2,14,9,2,6,2,0,1,4,4,0,11,3
PDS-14326,3,1,1.0,2,2,2,6,2,3,3,0,0,1,0,1,1,0,0
PDS-14335,3,1,0.9995583038869258,2,1,2,2,3,1,0,0,0,1,0,1,1,0,0
PDS-14351,3,1,1.0,2,2,0,2,2,0,0,0,0,0,0,1,1,0,0
PDS-14358,3,6,1.0,2,1,0,16,7,5,3,0,0,0,6,5,0,6,0
PDS-14368,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0
PDS-14370,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,3,2,0,0
PDS-14374,3,3,1.0,2,2,2,2,8,4,4,0,1,0,2,2,1,0,1
PDS-14377,3,3,1.0,2,2,0,6,3,2,3,0,0,0,0,1,1,0,0
PDS-14383,1,1,1.0,2,2,2,6,4,4,2,0,0,1,2,2,0,2,0
PDS-14386,1,1,1.0,2,2,0,4,5,1,0,0,0,0,0,1,2,0,0
PDS-14388,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,1,0,0,0
PDS-14389,3,1,1.0,2,2,2,4,2,2,2,0,0,0,1,1,1,2,0
PDS-14395,1,4,1.0,2,2,2,2,6,2,1,0,0,0,1,2,1,2,3
PDS-14398,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,3,1,0,1
PDS-14415,3,4,1.0,3,1,1,11,5,3,4,1,1,1,1,5,0,0,3
PDS-14423,3,1,1.0,2,2,2,2,1,0,0,0,0,1,0,0,1,0,2
PDS-14424,3,1,1.0,5,2,2,0,1,0,0,0,0,0,0,0,2,0,0
PDS-14425,3,1,0.9980952380952381,2,2,0,2,1,0,0,0,0,0,0,0,1,0,0
PDS-14428,1,1,1.0,2,2,0,6,1,0,0,0,0,0,0,1,1,1,0
PDS-14431,1,1,1.0,2,2,1,4,3,2,2,0,0,1,2,1,0,2,5
PDS-14435,3,6,1.0,2,1,1,2,4,0,2,0,0,1,1,2,0,4,0
PDS-14438,3,1,0.2797699594046008,2,2,0,4,6,4,1,0,0,1,0,0,0,0,0
PDS-14452,3,1,1.0,2,2,0,4,2,0,0,0,0,1,0,1,0,1,0
PDS-14454,3,3,1.0,2,2,2,12,2,2,2,0,0,1,10,5,0,10,7
PDS-14473,3,1,1.0,2,2,0,10,5,0,1,0,0,1,4,5,0,5,2
PDS-14474,3,3,1.0,2,1,2,14,3,1,2,0,0,0,0,1,1,1,0
PDS-14479,3,3,1.0,2,2,0,0,3,0,0,0,0,0,0,1,1,0,0
PDS-14483,3,4,1.0,2,2,1,4,4,2,3,1,0,1,6,3,0,8,4
PDS-14485,3,1,1.0,2,2,1,2,5,3,2,0,0,0,0,1,0,0,0
PDS-14487,3,3,1.0,2,1,1,2,1,0,0,0,0,0,0,0,1,0,0
PDS-14490,1,1,1.0,2,2,2,8,7,1,1,0,0,0,1,2,0,1,0
PDS-14502,1,1,1.0,5,2,2,8,8,1,0,0,0,1,1,1,2,0,0
PDS-14503,3,1,1.0,2,2,2,4,1,0,0,0,0,1,0,1,0,0,0
PDS-14513,3,1,1.0,2,2,0,6,3,1,0,0,1,0,3,0,1,4,0
PDS-14521,3,3,1.0,2,2,2,8,3,2,2,4,1,2,1,4,4,4,1
PDS-14524,3,1,1.0,5,2,2,2,5,3,3,0,0,1,0,1,1,0,0
PDS-14528,3,1,1.0,2,2,2,8,4,1,2,0,0,1,1,0,0,1,2
PDS-14532,1,1,0.9878472222222222,2,2,2,12,2,1,0,0,0,1,1,6,0,0,0
PDS-14535,3,3,1.0,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0
PDS-14537,1,1,1.0,2,2,2,4,2,1,2,0,0,1,3,3,1,3,0
PDS-14538,3,1,1.0,2,2,2,8,1,0,0,0,0,0,1,2,1,0,0
PDS-14542,3,4,1.0,2,2,2,4,4,2,2,0,0,0,1,1,1,8,2
PDS-14552,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,1
PDS-14553,3,1,1.0,2,2,0,4,2,1,0,0,0,1,0,1,2,1,0
PDS-14556,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,2,1,0,1
PDS-14560,3,1,0.9965635738831615,3,2,0,6,3,1,1,0,0,1,0,2,0,0,0
PDS-14562,3,1,1.0,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0
PDS-14563,3,1,1.0,2,2,2,8,2,2,1,0,0,0,0,1,1,0,0
PDS-14566,3,3,1.0,2,2,0,2,2,1,1,0,0,0,0,1,2,0,0
PDS-14567,3,1,0.9137055837563451,2,2,0,4,3,1,0,0,0,0,1,2,0,1,0
PDS-14568,3,1,1.0,2,2,2,2,4,0,0,0,0,0,0,3,0,0,1
PDS-14572,3,1,0.998165137614679,3,2,2,2,1,0,0,0,0,0,1,1,1,2,0
PDS-14590,3,1,1.0,2,2,2,4,3,0,0,0,0,1,0,0,1,0,0
PDS-14595,3,1,1.0,2,2,2,4,2,1,1,0,0,0,0,1,2,0,0
PDS-14597,3,1,0.9889240506329114,2,2,2,6,4,2,1,0,0,1,0,2,1,0,0
PDS-14600,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,1,2,0,0
PDS-14608,1,1,1.0,2,2,2,4,4,0,0,0,0,0,0,1,1,0,0
PDS-14610,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-14632,3,4,1.0,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0
PDS-14639,3,1,1.0,2,2,1,2,2,1,3,0,0,0,2,1,0,0,0
PDS-14647,3,1,1.0,2,2,2,0,3,4,0,0,0,0,0,2,0,0,0
PDS-14664,1,1,1.0,5,2,2,4,2,1,0,0,0,1,0,1,1,0,0
PDS-14666,1,1,1.0,2,2,2,2,1,1,1,0,0,0,0,0,1,0,0
PDS-14672,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,1,0,0
PDS-14681,1,1,0.9963768115942029,5,2,2,2,3,0,0,0,0,0,0,1,1,0,0
PDS-14684,3,7,1.0,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0
PDS-14687,3,1,1.0,3,2,2,2,3,0,0,0,0,0,2,1,2,2,1
PDS-14689,3,1,0.994544462629569,2,2,2,10,3,3,1,0,0,1,4,3,0,6,3
PDS-14697,3,6,1.0,2,2,2,6,4,1,0,0,0,0,0,1,2,0,0
PDS-14716,1,1,1.0,5,2,0,2,2,1,1,0,0,1,0,0,2,0,0
PDS-14717,3,4,1.0,2,2,2,8,3,2,0,0,1,0,2,6,1,5,1
PDS-14722,3,1,1.0,2,2,2,6,2,1,0,0,0,0,0,1,1,0,0
PDS-14731,3,1,1.0,2,2,2,4,2,2,0,0,0,0,0,1,0,0,0
PDS-14744,1,1,1.0,2,2,2,0,3,0,0,0,0,0,0,0,1,0,0
PDS-14750,3,4,1.0,2,1,1,13,11,3,0,0,0,1,4,2,1,1,1
PDS-14756,3,3,1.0,2,2,2,2,3,0,0,0,0,0,7,1,1,3,1
PDS-14789,3,1,1.0,2,2,2,6,3,2,2,0,0,0,0,0,1,0,0
PDS-14795,3,6,1.0,2,1,2,2,4,1,4,0,2,1,3,0,0,14,3
PDS-14807,2,1,1.0,2,2,1,12,3,1,0,0,0,1,0,3,0,0,0
PDS-14819,3,4,1.0,2,2,2,4,3,3,1,0,0,1,2,1,0,2,9
PDS-14821,3,3,1.0,2,2,0,4,1,0,0,0,0,0,3,2,2,6,0
PDS-14822,3,1,1.0,2,2,2,0,3,0,0,0,0,1,0,3,1,0,0
PDS-14824,3,1,0.8816768086544963,2,2,1,6,4,2,1,0,0,1,0,1,1,0,0
PDS-14825,3,1,1.0,2,2,2,4,2,0,0,0,0,1,0,3,0,0,0
PDS-14829,1,1,1.0,2,2,0,0,4,0,0,0,0,0,0,1,1,0,0
PDS-14838,3,1,1.0,2,1,1,8,6,2,1,0,0,0,2,3,0,0,0
PDS-14840,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,0,1,0,0
PDS-14847,3,3,1.0,2,1,2,20,11,4,5,0,1,1,17,2,0,7,5
PDS-14850,3,1,1.0,2,2,0,2,2,0,0,0,0,0,0,1,2,0,0
PDS-14853,3,4,1.0,2,1,1,12,6,2,2,0,1,0,1,2,0,1,6
PDS-14860,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-14869,3,1,1.0,2,2,2,6,4,1,0,0,0,1,0,1,2,0,0
PDS-14871,3,1,0.9439655172413793,3,2,2,2,3,0,1,0,0,0,0,1,1,0,0
PDS-14872,3,1,1.0,2,2,0,6,4,0,0,0,0,0,0,1,0,0,0
PDS-14890,3,4,1.0,2,2,0,2,2,0,0,0,0,0,4,1,0,2,2
PDS-14891,3,1,0.9989888776541962,2,2,2,4,2,1,2,0,0,0,0,1,1,6,0
PDS-14897,1,1,1.0,5,2,2,2,2,1,0,0,0,0,0,0,1,0,0
PDS-14900,3,1,1.0,3,2,2,6,6,2,2,0,0,2,1,3,8,3,1
PDS-14902,2,1,1.0,2,2,2,4,6,3,1,0,0,1,3,1,1,2,0
PDS-14909,3,1,1.0,2,2,2,2,4,0,0,0,0,0,0,3,1,0,0
PDS-14917,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0
PDS-14925,1,1,0.8927477017364658,2,2,2,4,3,0,0,0,0,1,0,1,1,0,0
PDS-14934,3,1,1.0,2,2,2,2,2,1,0,0,0,0,0,0,1,1,0
PDS-14940,3,4,1.0,2,2,2,2,3,2,2,0,0,1,3,3,0,2,1
PDS-14949,1,1,1.0,5,2,1,0,2,1,0,0,0,1,0,0,1,0,0
PDS-14950,3,1,0.6777862016679302,5,2,0,12,5,2,1,0,0,1,0,0,2,0,0
PDS-14956,3,1,1.0,2,2,0,4,3,0,0,0,0,1,0,0,0,0,0
PDS-14974,3,3,1.0,2,2,2,4,2,1,4,0,2,0,4,1,0,4,0
PDS-14996,1,1,1.0,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0
PDS-14997,3,3,1.0,2,1,2,6,3,1,0,0,0,1,0,1,0,0,0
PDS-15008,3,1,1.0,2,2,2,16,6,2,1,0,0,0,0,2,0,0,0
PDS-15021,3,1,1.0,2,2,1,8,5,2,1,0,0,1,1,5,1,0,2
PDS-15024,3,3,1.0,2,2,2,6,4,1,2,0,1,0,4,3,0,2,0
PDS-15035,3,1,1.0,2,2,2,8,4,2,2,0,0,0,1,1,2,0,0
PDS-15037,3,1,1.0,2,2,2,2,4,1,0,0,0,1,0,0,0,0,0
PDS-15038,3,1,1.0,2,2,1,4,1,0,0,0,0,0,0,1,1,0,0
PDS-15039,3,1,1.0,2,2,2,6,3,1,0,0,0,0,0,2,2,0,0
PDS-15043,3,1,0.9901315789473685,2,2,0,4,3,0,0,0,0,1,0,2,0,0,1
PDS-15049,3,1,0.7763496143958869,2,2,1,2,2,1,1,0,0,0,0,1,4,0,0
